ENSGID	CHR	START	END	TSS	STRAND	NAME	TYPE
ENSG00000198056	12	56730438	56752374	56752374	-	PRIM1	protein_coding
ENSG00000025423	12	56752161	56787790	56752161	+	HSD17B6	protein_coding
ENSG00000170426	12	56923133	56934408	56934408	-	SDR9C7	protein_coding
ENSG00000139547	12	56951431	56959374	56959374	-	RDH16	protein_coding
ENSG00000166856	12	56994492	56998447	56994492	+	GPR182	protein_coding
ENSG00000166860	12	56998836	57006546	57006546	-	ZBTB39	protein_coding
ENSG00000166863	12	57010000	57028883	57028883	-	TAC3	protein_coding
ENSG00000166866	12	57028517	57051198	57051198	-	MYO1A	protein_coding
ENSG00000166881	12	57055643	57088063	57088063	-	NEMP1	protein_coding
ENSG00000166886	12	57089043	57095476	57089043	+	NAB2	protein_coding
ENSG00000166888	12	57095408	57132139	57132139	-	STAT6	protein_coding
ENSG00000123384	12	57128483	57213361	57128483	+	LRP1	protein_coding
ENSG00000182379	12	57216794	57226449	57216794	+	NXPH4	protein_coding
ENSG00000182199	12	57229573	57234935	57229573	+	SHMT2	protein_coding
ENSG00000185633	12	57234903	57240715	57240715	-	NDUFA4L2	protein_coding
ENSG00000185482	12	57243453	57251188	57251188	-	STAC3	protein_coding
ENSG00000258830	12	57249609	57296484	57296484	-	ENSG00000258830	protein_coding
ENSG00000179912	12	57253762	57431043	57431043	-	R3HDM2	protein_coding
ENSG00000175189	12	57434784	57452062	57434784	+	INHBC	protein_coding
ENSG00000139269	12	57452323	57459280	57452323	+	INHBE	protein_coding
ENSG00000111087	12	57459785	57472268	57459785	+	GLI1	protein_coding
ENSG00000123329	12	57472264	57488814	57488814	-	ARHGAP9	protein_coding
ENSG00000166986	12	57475445	57517569	57475445	+	MARS1	protein_coding
ENSG00000175197	12	57516588	57521737	57521737	-	DDIT3	protein_coding
ENSG00000285133	12	57517712	57520480	57520480	-	ENSG00000285133	protein_coding
ENSG00000166987	12	57520710	57530148	57520710	+	MBD6	protein_coding
ENSG00000175203	12	57529633	57547224	57547224	-	DCTN2	protein_coding
ENSG00000155980	12	57546026	57586633	57546026	+	KIF5A	protein_coding
ENSG00000166908	12	57591174	57603418	57591174	+	PIP4K2C	protein_coding
ENSG00000178498	12	57604622	57609804	57604622	+	DTX3	protein_coding
ENSG00000240771	12	57610180	57617245	57610180	+	ARHGEF25	protein_coding
ENSG00000287908	12	57615280	57626125	57615280	+	ENSG00000287908	protein_coding
ENSG00000135454	12	57623409	57633239	57633239	-	B4GALNT1	protein_coding
ENSG00000135506	12	57693841	57728342	57693841	+	OS9	protein_coding
ENSG00000135439	12	57723761	57742157	57742157	-	AGAP2	protein_coding
ENSG00000135452	12	57738013	57750219	57738013	+	TSPAN31	protein_coding
ENSG00000135446	12	57747727	57756013	57756013	-	CDK4	protein_coding
ENSG00000139266	12	57755103	57760411	57755103	+	MARCHF9	protein_coding
ENSG00000111012	12	57762334	57768986	57768986	-	CYP27B1	protein_coding
ENSG00000037897	12	57768471	57772119	57772119	-	METTL1	protein_coding
ENSG00000123427	12	57771492	57782541	57771492	+	EEF1AKMT3	protein_coding
ENSG00000257921	12	57772660	57797554	57772660	+	ENSG00000257921	protein_coding
ENSG00000123297	12	57782761	57808071	57782761	+	TSFM	protein_coding
ENSG00000135407	12	57797376	57818734	57818734	-	AVIL	protein_coding
ENSG00000175215	12	57819927	57846729	57846729	-	CTDSP2	protein_coding
ENSG00000166896	12	57906039	57959148	57906039	+	ATP23	protein_coding
ENSG00000139263	12	58872149	58920504	58920504	-	LRIG3	protein_coding
ENSG00000118596	12	59596029	59789855	59596029	+	SLC16A7	protein_coding
ENSG00000198673	12	61708273	62279150	62279150	-	TAFA2	protein_coding
ENSG00000135655	12	62260338	62417431	62260338	+	USP15	protein_coding
ENSG00000061987	12	62466817	62600476	62466817	+	MON2	protein_coding
ENSG00000111110	12	62643994	62935150	62935150	-	PPM1H	protein_coding
ENSG00000166148	12	63142759	63151201	63151201	-	AVPR1A	protein_coding
ENSG00000177990	12	63558913	63668939	63668939	-	DPY19L2	protein_coding
ENSG00000118600	12	63779833	63809792	63779833	+	RXYLT1	protein_coding
ENSG00000196935	12	63843761	64162217	63843761	+	SRGAP1	protein_coding
ENSG00000174206	12	64186316	64222296	64222296	-	KICS2	protein_coding
ENSG00000185306	12	64264762	64390758	64390758	-	C12orf56	protein_coding
ENSG00000184575	12	64404392	64451125	64404392	+	XPOT	protein_coding
ENSG00000183735	12	64452090	64502114	64452090	+	TBK1	protein_coding
ENSG00000153179	12	64507001	64697564	64507001	+	RASSF3	protein_coding
ENSG00000135677	12	64713445	64759431	64759431	-	GNS	protein_coding
ENSG00000111490	12	64759484	64881033	64759484	+	TBC1D30	protein_coding
ENSG00000288591	12	64759496	64977509	64759496	+	ENSG00000288591	protein_coding
ENSG00000156076	12	65050626	65121305	65121305	-	WIF1	protein_coding
ENSG00000174106	12	65169583	65248355	65169583	+	LEMD3	protein_coding
ENSG00000174099	12	65278643	65491430	65278643	+	MSRB3	protein_coding
ENSG00000149948	12	65824460	65966291	65824460	+	HMGA2	protein_coding
ENSG00000139233	12	66116555	66130750	66130750	-	LLPH	protein_coding
ENSG00000228144	12	66123917	66169985	66169985	-	ENSG00000228144	protein_coding
ENSG00000155957	12	66135846	66170027	66170027	-	TMBIM4	protein_coding
ENSG00000090376	12	66189195	66254622	66189195	+	IRAK3	protein_coding
ENSG00000127311	12	66302493	66343643	66302493	+	HELB	protein_coding
ENSG00000155974	12	66347431	67069162	67069162	-	GRIP1	protein_coding
ENSG00000111530	12	67269358	67319953	67269358	+	CAND1	protein_coding
ENSG00000127334	12	67648338	67665406	67648338	+	DYRK2	protein_coding
ENSG00000111537	12	68154768	68159740	68159740	-	IFNG	protein_coding
ENSG00000111536	12	68201349	68225810	68225810	-	IL26	protein_coding
ENSG00000127318	12	68248242	68253604	68253604	-	IL22	protein_coding
ENSG00000111554	12	68272443	68332381	68332381	-	MDM1	protein_coding
ENSG00000127314	12	68610855	68671901	68610855	+	RAP1B	protein_coding
ENSG00000111581	12	68686951	68745809	68686951	+	NUP107	protein_coding
ENSG00000175782	12	68746125	68793964	68746125	+	SLC35E3	protein_coding
ENSG00000135679	12	68808177	68845544	68808177	+	MDM2	protein_coding
ENSG00000135678	12	68842197	68971570	68971570	-	CPM	protein_coding
ENSG00000111605	12	69239569	69274358	69239569	+	CPSF6	protein_coding
ENSG00000090382	12	69348381	69354234	69348381	+	LYZ	protein_coding
ENSG00000127337	12	69359710	69390870	69359710	+	YEATS4	protein_coding
ENSG00000166225	12	69470349	69579793	69470349	+	FRS2	protein_coding
ENSG00000166226	12	69585426	69601570	69585426	+	CCT2	protein_coding
ENSG00000198812	12	69608564	69610907	69610907	-	LRRC10	protein_coding
ENSG00000127325	12	69643360	69699476	69699476	-	BEST3	protein_coding
ENSG00000127328	12	69738860	69823204	69738860	+	RAB3IP	protein_coding
ENSG00000258052	12	69801669	69855363	69801669	+	ENSG00000258052	protein_coding
ENSG00000166268	12	69825227	69959097	69825227	+	MYRFL	protein_coding
ENSG00000111596	12	70243002	70354993	70243002	+	CNOT2	protein_coding
ENSG00000135643	12	70366290	70434292	70366290	+	KCNMB4	protein_coding
ENSG00000127329	12	70515870	70637440	70637440	-	PTPRB	protein_coding
ENSG00000153233	12	70638073	70920738	70920738	-	PTPRR	protein_coding
ENSG00000127324	12	71125085	71441898	71441898	-	TSPAN8	protein_coding
ENSG00000139292	12	71439798	71586310	71439798	+	LGR5	protein_coding
ENSG00000133858	12	71609599	71667725	71667725	-	ZFC3H1	protein_coding
ENSG00000173451	12	71664301	71680644	71664301	+	THAP2	protein_coding
ENSG00000258064	12	71674204	71698968	71674204	+	ENSG00000258064	protein_coding
ENSG00000139291	12	71686082	71705047	71686082	+	TMEM19	protein_coding
ENSG00000080371	12	71754863	71800286	71754863	+	RAB21	protein_coding
ENSG00000121749	12	71839707	71927248	71839707	+	TBC1D15	protein_coding
ENSG00000139287	12	71938845	72186618	71938845	+	TPH2	protein_coding
ENSG00000072657	12	72087266	72670758	72087266	+	TRHDE	protein_coding
ENSG00000253719	12	74537835	74545430	74537835	+	ATXN7L3B	protein_coding
ENSG00000166006	12	75040077	75209839	75209839	-	KCNC2	protein_coding
ENSG00000180881	12	75275979	75390928	75390928	-	CAPS2	protein_coding
ENSG00000173401	12	75334670	75370560	75334670	+	GLIPR1L1	protein_coding
ENSG00000180481	12	75391089	75432688	75391089	+	GLIPR1L2	protein_coding
ENSG00000139278	12	75480753	75503863	75480753	+	GLIPR1	protein_coding
ENSG00000111615	12	75490863	75511636	75511636	-	KRR1	protein_coding
ENSG00000139289	12	76025447	76031776	76031776	-	PHLDA1	protein_coding
ENSG00000187109	12	76036585	76084735	76084735	-	NAP1L1	protein_coding
ENSG00000179941	12	76344474	76348415	76348415	-	BBS10	protein_coding
ENSG00000091039	12	76351797	76559809	76559809	-	OSBPL8	protein_coding
ENSG00000186908	12	76764103	76853696	76764103	+	ZDHHC17	protein_coding
ENSG00000175183	12	76858709	76879023	76879023	-	CSRP2	protein_coding
ENSG00000165891	12	77021248	77065569	77065569	-	E2F7	protein_coding
ENSG00000067798	12	77324641	78213010	77324641	+	NAV3	protein_coding
ENSG00000067715	12	78863993	79452008	78863993	+	SYT1	protein_coding
ENSG00000177425	12	79574979	79690964	79690964	-	PAWR	protein_coding
ENSG00000058272	12	79773563	79935460	79935460	-	PPP1R12A	protein_coding
ENSG00000165899	12	80099537	80380880	80099537	+	OTOGL	protein_coding
ENSG00000139304	12	80402178	80680273	80402178	+	PTPRQ	protein_coding
ENSG00000111046	12	80707634	80709474	80707634	+	MYF6	protein_coding
ENSG00000111049	12	80716912	80719671	80716912	+	MYF5	protein_coding
ENSG00000111052	12	80792520	80937934	80937934	-	LIN7A	protein_coding
ENSG00000111058	12	80936414	81261210	80936414	+	ACSS3	protein_coding
ENSG00000139220	12	81257975	81759553	81759553	-	PPFIA2	protein_coding
ENSG00000133773	12	82223681	82358805	82358805	-	CCDC59	protein_coding
ENSG00000127720	12	82358528	82479239	82358528	+	METTL25	protein_coding
ENSG00000179104	12	82686880	83134870	82686880	+	TMTC2	protein_coding
ENSG00000072041	12	84859491	84913629	84913629	-	SLC6A15	protein_coding
ENSG00000231738	12	85014311	85036277	85036277	-	TSPAN19	protein_coding
ENSG00000133640	12	85036314	85264457	85036314	+	LRRIQ1	protein_coding
ENSG00000180318	12	85280220	85301784	85280220	+	ALX1	protein_coding
ENSG00000198774	12	85800703	85836409	85836409	-	RASSF9	protein_coding
ENSG00000133636	12	85874295	85882992	85874295	+	NTS	protein_coding
ENSG00000182050	12	85955666	86838904	86838904	-	MGAT4C	protein_coding
ENSG00000165805	12	87980035	88034037	88034037	-	C12orf50	protein_coding
ENSG00000133641	12	88033846	88050160	88033846	+	RLIG1	protein_coding
ENSG00000198707	12	88049016	88142099	88142099	-	CEP290	protein_coding
ENSG00000139324	12	88142296	88199887	88142296	+	TMTC3	protein_coding
ENSG00000049130	12	88492793	88580851	88580851	-	KITLG	protein_coding
ENSG00000139318	12	89347235	89352501	89352501	-	DUSP6	protein_coding
ENSG00000139323	12	89419718	89526047	89526047	-	POC1B	protein_coding
ENSG00000259075	12	89519408	89526262	89526262	-	POC1B-GALNT4	protein_coding
ENSG00000257594	12	89519412	89524796	89524796	-	GALNT4	protein_coding
ENSG00000070961	12	89588049	89709366	89709366	-	ATP2B1	protein_coding
ENSG00000197651	12	90905622	90955176	90955176	-	CCER1	protein_coding
ENSG00000083782	12	90963682	91005026	91005026	-	EPYC	protein_coding
ENSG00000139330	12	91050491	91058024	91058024	-	KERA	protein_coding
ENSG00000139329	12	91102629	91111494	91111494	-	LUM	protein_coding
ENSG00000011465	12	91140484	91183217	91183217	-	DCN	protein_coding
ENSG00000133639	12	92140278	92145846	92145846	-	BTG1	protein_coding
ENSG00000187510	12	92702843	92772455	92702843	+	PLEKHG7	protein_coding
ENSG00000102189	12	92770637	92929331	92929331	-	EEA1	protein_coding
ENSG00000173598	12	93377883	93408146	93377883	+	NUDT4	protein_coding
ENSG00000177889	12	93405673	93441947	93441947	-	UBE2N	protein_coding
ENSG00000198015	12	93467514	93516214	93467514	+	MRPL42	protein_coding
ENSG00000120833	12	93569814	93583487	93569814	+	SOCS2	protein_coding
ENSG00000169372	12	93677375	93894840	93677375	+	CRADD	protein_coding
ENSG00000136040	12	94148577	94307675	94148577	+	PLXNC1	protein_coding
ENSG00000173588	12	94306449	94459988	94459988	-	CEP83	protein_coding
ENSG00000057704	12	94567122	94650557	94650557	-	TMCC3	protein_coding
ENSG00000184752	12	94895297	95003748	95003748	-	NDUFA12	protein_coding
ENSG00000120798	12	95020229	95073628	95073628	-	NR2C1	protein_coding
ENSG00000180263	12	95076749	95217482	95217482	-	FGD6	protein_coding
ENSG00000028203	12	95217746	95302799	95217746	+	VEZT	protein_coding
ENSG00000111142	12	95473520	95515839	95473520	+	METAP2	protein_coding
ENSG00000136014	12	95516560	95551476	95551476	-	USP44	protein_coding
ENSG00000074527	12	95657807	95791189	95791189	-	NTN4	protein_coding
ENSG00000139343	12	95858952	95903828	95858952	+	SNRPF	protein_coding
ENSG00000165972	12	95867048	95942635	95942635	-	CCDC38	protein_coding
ENSG00000139344	12	95943331	95968720	95943331	+	AMDHD1	protein_coding
ENSG00000084110	12	95972662	95996365	95996365	-	HAL	protein_coding
ENSG00000111144	12	96000753	96043520	96043520	-	LTA4H	protein_coding
ENSG00000111145	12	96194375	96269824	96194375	+	ELK3	protein_coding
ENSG00000059758	12	96278261	96400480	96400480	-	CDK17	protein_coding
ENSG00000188596	12	96489571	96875555	96489571	+	CFAP54	protein_coding
ENSG00000139350	12	96907224	96953780	96907224	+	NEDD1	protein_coding
ENSG00000120802	12	98515561	98550351	98515561	+	TMPO	protein_coding
ENSG00000075415	12	98593591	98606379	98593591	+	SLC25A3	protein_coding
ENSG00000166130	12	98613405	98645113	98645113	-	IKBIP	protein_coding
ENSG00000120868	12	98645149	98735433	98645149	+	APAF1	protein_coding
ENSG00000185046	12	98726457	99984936	99984936	-	ANKS1B	protein_coding
ENSG00000180219	12	99647753	99650114	99647753	+	GARIN6	protein_coding
ENSG00000111647	12	100028455	100142874	100142874	-	BLTP3B	protein_coding
ENSG00000075089	12	100199122	100241865	100199122	+	ACTR6	protein_coding
ENSG00000166153	12	100203669	100267079	100267079	-	DEPDC4	protein_coding
ENSG00000136021	12	100267140	100341715	100267140	+	SCYL2	protein_coding
ENSG00000179520	12	100357074	100422055	100357074	+	SLC17A8	protein_coding
ENSG00000012504	12	100473708	100564414	100473708	+	NR1H4	protein_coding
ENSG00000139354	12	100573683	100628288	100573683	+	GAS2L3	protein_coding
ENSG00000151572	12	100717526	101128641	100717526	+	ANO4	protein_coding
ENSG00000256870	12	101155493	101210238	101210238	-	SLC5A8	protein_coding
ENSG00000120800	12	101280105	101386618	101280105	+	UTP20	protein_coding
ENSG00000120805	12	101393116	101407772	101407772	-	ARL1	protein_coding
ENSG00000166211	12	101475336	101486997	101475336	+	SPIC	protein_coding
ENSG00000196091	12	101568353	101686028	101568353	+	MYBPC1	protein_coding
ENSG00000111666	12	101696947	101744140	101696947	+	CHPT1	protein_coding
ENSG00000139351	12	101728648	101739472	101739472	-	SYCP3	protein_coding
ENSG00000111670	12	101745499	101830959	101830959	-	GNPTAB	protein_coding
ENSG00000136048	12	101877580	102012130	101877580	+	DRAM1	protein_coding
ENSG00000120860	12	102012840	102062149	102062149	-	WASHC3	protein_coding
ENSG00000075188	12	102073103	102120120	102120120	-	NUP37	protein_coding
ENSG00000185480	12	102120183	102197520	102120183	+	PARPBP	protein_coding
ENSG00000183395	12	102196459	102197833	102197833	-	PMCH	protein_coding
ENSG00000017427	12	102395874	102481744	102481744	-	IGF1	protein_coding
ENSG00000171759	12	102836889	102958410	102958410	-	PAH	protein_coding
ENSG00000139352	12	102957674	102960513	102957674	+	ASCL1	protein_coding
ENSG00000179088	12	103237591	103495978	103495978	-	C12orf42	protein_coding
ENSG00000136011	12	103587273	103766719	103587273	+	STAB2	protein_coding
ENSG00000111696	12	103770453	103841234	103841234	-	NT5DC3	protein_coding
ENSG00000166598	12	103930107	103953931	103930107	+	HSP90B1	protein_coding
ENSG00000204954	12	103940763	103965708	103965708	-	UQCC6	protein_coding
ENSG00000139372	12	103965822	103988874	103965822	+	TDG	protein_coding
ENSG00000120820	12	103988987	104064183	104064183	-	GLT8D2	protein_coding
ENSG00000111727	12	104064531	104106524	104064531	+	HCFC2	protein_coding
ENSG00000120837	12	104117086	104138241	104138241	-	NFYB	protein_coding
ENSG00000198431	12	104215779	104350307	104215779	+	TXNRD1	protein_coding
ENSG00000255150	12	104303739	104305205	104303739	+	EID3	protein_coding
ENSG00000171310	12	104455295	104762014	104455295	+	CHST11	protein_coding
ENSG00000136052	12	104801801	104958744	104958744	-	SLC41A2	protein_coding
ENSG00000151131	12	104986316	105074197	104986316	+	NOPCHAP1	protein_coding
ENSG00000136010	12	105019784	105107643	105107643	-	ALDH1L2	protein_coding
ENSG00000136051	12	105107324	105169130	105107324	+	WASHC4	protein_coding
ENSG00000136044	12	105173297	105236203	105236203	-	APPL2	protein_coding
ENSG00000235162	12	105235290	105396097	105235290	+	C12orf75	protein_coding
ENSG00000074590	12	106063345	106138954	106138954	-	NUAK1	protein_coding
ENSG00000136026	12	106237881	106304279	106304279	-	CKAP4	protein_coding
ENSG00000166046	12	106301929	106347538	106301929	+	TCP11L2	protein_coding
ENSG00000013503	12	106357748	106510198	106357748	+	POLR3B	protein_coding
ENSG00000111783	12	106583004	106762803	106583004	+	RFX4	protein_coding
ENSG00000111785	12	106774621	106889316	106774621	+	RIC8B	protein_coding
ENSG00000151135	12	106955719	106978778	106955719	+	TMEM263	protein_coding
ENSG00000120832	12	106973120	106987163	106987163	-	MTERF2	protein_coding
ENSG00000008405	12	106991364	107093549	107093549	-	CRY1	protein_coding
ENSG00000151136	12	107318421	107659642	107318421	+	ABTB3	protein_coding
ENSG00000136045	12	107685799	107713162	107685799	+	PWP1	protein_coding
ENSG00000110851	12	107732871	107761272	107761272	-	PRDM4	protein_coding
ENSG00000187855	12	107774704	107776644	107774704	+	ASCL4	protein_coding
ENSG00000075035	12	108129288	108250537	108129288	+	WSCD2	protein_coding
ENSG00000174600	12	108288044	108339317	108339317	-	CMKLR1	protein_coding
ENSG00000198855	12	108515277	108525837	108515277	+	FICD	protein_coding
ENSG00000075856	12	108522214	108561400	108561400	-	SART3	protein_coding
ENSG00000136003	12	108562582	108569368	108562582	+	ISCU	protein_coding
ENSG00000183160	12	108589851	108598320	108598320	-	TMEM119	protein_coding
ENSG00000110876	12	108620413	108633894	108633894	-	SELPLG	protein_coding
ENSG00000110880	12	108645109	108731526	108731526	-	CORO1C	protein_coding
ENSG00000084112	12	108778191	108857590	108857590	-	SSH1	protein_coding
ENSG00000110887	12	108858932	108901043	108858932	+	DAO	protein_coding
ENSG00000166111	12	108907741	109021068	109021068	-	SVOP	protein_coding
ENSG00000135093	12	109023089	109088023	109023089	+	USP30	protein_coding
ENSG00000189046	12	109088188	109093631	109093631	-	ALKBH2	protein_coding
ENSG00000076248	12	109097597	109126725	109097597	+	UNG	protein_coding
ENSG00000076555	12	109116587	109268226	109116587	+	ACACB	protein_coding
ENSG00000139445	12	109277978	109309284	109309284	-	FOXN4	protein_coding
ENSG00000174527	12	109347900	109455523	109347900	+	MYO1H	protein_coding
ENSG00000110906	12	109448655	109477359	109477359	-	KCTD10	protein_coding
ENSG00000151148	12	109477402	109536705	109477402	+	UBE3B	protein_coding
ENSG00000139428	12	109553715	109573580	109573580	-	MMAB	protein_coding
ENSG00000110921	12	109573255	109598125	109573255	+	MVK	protein_coding
ENSG00000139438	12	109713825	109770495	109713825	+	FAM222A	protein_coding
ENSG00000111199	12	109783087	109833406	109833406	-	TRPV4	protein_coding
ENSG00000139433	12	109850945	109880541	109880541	-	GLTP	protein_coding
ENSG00000139437	12	109900264	109983841	109900264	+	TCHP	protein_coding
ENSG00000139436	12	109929804	109996389	109996389	-	GIT2	protein_coding
ENSG00000076513	12	109999186	110039763	109999186	+	ANKRD13A	protein_coding
ENSG00000174456	12	110027028	110073636	110073636	-	C12orf76	protein_coding
ENSG00000122970	12	110124335	110218793	110124335	+	IFT81	protein_coding
ENSG00000174437	12	110280756	110351093	110280756	+	ATP2A2	protein_coding
ENSG00000196510	12	110372900	110403730	110403730	-	ANAPC7	protein_coding
ENSG00000111229	12	110434823	110450422	110450422	-	ARPC3	protein_coding
ENSG00000111231	12	110452486	110469268	110469268	-	GPN3	protein_coding
ENSG00000204856	12	110468415	110490385	110468415	+	FAM216A	protein_coding
ENSG00000111237	12	110491083	110502111	110502111	-	VPS29	protein_coding
ENSG00000151164	12	110501655	110533556	110501655	+	RAD9B	protein_coding
ENSG00000196850	12	110533245	110583318	110583318	-	PPTC7	protein_coding
ENSG00000204852	12	110614027	110663431	110614027	+	TCTN1	protein_coding
ENSG00000122986	12	110627841	110704950	110704950	-	HVCN1	protein_coding
ENSG00000186298	12	110719680	110742939	110742939	-	PPP1CC	protein_coding
ENSG00000173093	12	110846769	110907535	110846769	+	CCDC63	protein_coding
ENSG00000111245	12	110909996	111052434	111052434	-	MYL2	protein_coding
ENSG00000111249	12	111034165	111350554	111034165	+	CUX2	protein_coding
ENSG00000198324	12	111360651	111369121	111369121	-	PHETA1	protein_coding
ENSG00000111252	12	111405923	111451623	111405923	+	SH2B3	protein_coding
ENSG00000204842	12	111443485	111599676	111599676	-	ATXN2	protein_coding
ENSG00000089234	12	111642146	111685956	111685956	-	BRAP	protein_coding
ENSG00000111271	12	111686053	111757107	111686053	+	ACAD10	protein_coding
ENSG00000257767	12	111753890	111791418	111753890	+	ENSG00000257767	protein_coding
ENSG00000111275	12	111766887	111817532	111766887	+	ALDH2	protein_coding
ENSG00000089022	12	111842013	111902222	111842013	+	MAPKAPK5	protein_coding
ENSG00000292259	12	111842237	111842368	111842237	+	ENSG00000292259	protein_coding
ENSG00000198270	12	111931282	112013866	112013866	-	TMEM116	protein_coding
ENSG00000089248	12	112013348	112023449	112013348	+	ERP29	protein_coding
ENSG00000111300	12	112026689	112108796	112108796	-	NAA25	protein_coding
ENSG00000135148	12	112125538	112153604	112125538	+	TRAFD1	protein_coding
ENSG00000173064	12	112160188	112382439	112382439	-	HECTD4	protein_coding
ENSG00000089009	12	112405189	112418838	112418838	-	RPL6	protein_coding
ENSG00000179295	12	112418351	112509918	112418351	+	PTPN11	protein_coding
ENSG00000089169	12	112570380	112898881	112570380	+	RPH3A	protein_coding
ENSG00000089127	12	112905856	112933219	112905856	+	OAS1	protein_coding
ENSG00000111331	12	112938051	112976460	112938051	+	OAS3	protein_coding
ENSG00000111335	12	112978395	113011723	112978395	+	OAS2	protein_coding
ENSG00000135144	12	113056730	113098028	113056730	+	DTX1	protein_coding
ENSG00000111344	12	113098819	113136239	113136239	-	RASAL1	protein_coding
ENSG00000186710	12	113149724	113159276	113149724	+	CFAP73	protein_coding
ENSG00000123064	12	113157173	113185479	113185479	-	DDX54	protein_coding
ENSG00000139405	12	113185526	113192368	113185526	+	RITA1	protein_coding
ENSG00000166578	12	113195441	113221094	113221094	-	IQCD	protein_coding
ENSG00000186815	12	113221050	113298585	113221050	+	TPCN1	protein_coding
ENSG00000089060	12	113298759	113359493	113359493	-	SLC8B1	protein_coding
ENSG00000151176	12	113358566	113391629	113358566	+	PLBD2	protein_coding
ENSG00000135094	12	113392445	113426301	113426301	-	SDS	protein_coding
ENSG00000139410	12	113422380	113438276	113422380	+	SDSL	protein_coding
ENSG00000089116	12	113462033	113472280	113472280	-	LHX5	protein_coding
ENSG00000122965	12	113816738	113966325	113966325	-	RBM19	protein_coding
ENSG00000089225	12	114353911	114408442	114408442	-	TBX5	protein_coding
ENSG00000135111	12	114670255	114684175	114684175	-	TBX3	protein_coding
ENSG00000123066	12	115957905	116277693	116277693	-	MED13L	protein_coding
ENSG00000258102	12	116548105	116576606	116548105	+	MAP1LC3B2	protein_coding
ENSG00000111412	12	116710171	116738070	116738070	-	SPRING1	protein_coding
ENSG00000135119	12	116738178	116853631	116738178	+	RNFT2	protein_coding
ENSG00000135116	12	116856144	116881441	116881441	-	HRK	protein_coding
ENSG00000174989	12	116910950	117032498	116910950	+	FBXW8	protein_coding
ENSG00000088992	12	117038923	117099479	117099479	-	TESC	protein_coding
ENSG00000135108	12	117141991	117190470	117190470	-	FBXO21	protein_coding
ENSG00000089250	12	117208142	117452170	117452170	-	NOS1	protein_coding
ENSG00000171435	12	117453012	117968990	117968990	-	KSR2	protein_coding
ENSG00000111445	12	118013588	118033130	118013588	+	RFC5	protein_coding
ENSG00000176871	12	118032687	118062430	118062430	-	WSB2	protein_coding
ENSG00000176834	12	118063593	118136026	118136026	-	VSIG10	protein_coding
ENSG00000089220	12	118136124	118145584	118136124	+	PEBP1	protein_coding
ENSG00000135090	12	118149801	118372907	118372907	-	TAOK3	protein_coding
ENSG00000111707	12	118376555	118418033	118376555	+	SUDS3	protein_coding
ENSG00000139767	12	118981541	119163051	118981541	+	SRRM4	protein_coding
ENSG00000152137	12	119171555	119224855	119171555	+	HSPB8	protein_coding
ENSG00000183273	12	119334712	119541040	119334712	+	CCDC60	protein_coding
ENSG00000224982	12	119593774	119643075	119593774	+	TMEM233	protein_coding
ENSG00000111725	12	119667864	119681624	119667864	+	PRKAB1	protein_coding
ENSG00000122966	12	119685791	119877320	119877320	-	CIT	protein_coding
ENSG00000135127	12	119989236	120094494	119989236	+	BICDL1	protein_coding
ENSG00000111737	12	120095099	120117502	120117502	-	RAB35	protein_coding
ENSG00000089154	12	120127202	120194715	120194715	-	GCN1	protein_coding
ENSG00000089157	12	120196699	120201235	120201235	-	RPLP0	protein_coding
ENSG00000089159	12	120210439	120265771	120265771	-	PXN	protein_coding
ENSG00000089163	12	120302316	120313249	120302316	+	SIRT4	protein_coding
ENSG00000170890	12	120322115	120327779	120327779	-	PLA2G1B	protein_coding
ENSG00000135097	12	120341330	120369164	120369164	-	MSI1	protein_coding
ENSG00000111775	12	120438090	120440737	120438090	+	COX6A1	protein_coding
ENSG00000111780	12	120438198	120460006	120438198	+	ENSG00000111780	protein_coding
ENSG00000170855	12	120443964	120446384	120446384	-	TRIAP1	protein_coding
ENSG00000257218	12	120446444	120463749	120446444	+	GATC	protein_coding
ENSG00000111786	12	120461672	120495946	120495946	-	SRSF9	protein_coding
ENSG00000088986	12	120469850	120498493	120469850	+	DYNLL1	protein_coding
ENSG00000110871	12	120503279	120534434	120534434	-	COQ5	protein_coding
ENSG00000022840	12	120533480	120577588	120533480	+	RNF10	protein_coding
ENSG00000288623	12	120534697	120534957	120534697	+	ENSG00000288623	protein_coding
ENSG00000167272	12	120578764	120581402	120581402	-	POP5	protein_coding
ENSG00000157782	12	120640626	120667324	120640626	+	CABP1	protein_coding
ENSG00000110917	12	120687149	120704282	120687149	+	MLEC	protein_coding
ENSG00000175970	12	120710458	120723640	120710458	+	UNC119B	protein_coding
ENSG00000122971	12	120725774	120740008	120725774	+	ACADS	protein_coding
ENSG00000157837	12	120762510	120904358	120904358	-	SPPL3	protein_coding
ENSG00000135100	12	120978543	121002512	120978543	+	HNF1A	protein_coding
ENSG00000157895	12	121000486	121016502	121016502	-	C12orf43	protein_coding
ENSG00000135114	12	121017763	121039246	121039246	-	OASL	protein_coding
ENSG00000089041	12	121132819	121188032	121132819	+	P2RX7	protein_coding
ENSG00000135124	12	121210065	121234106	121210065	+	P2RX4	protein_coding
ENSG00000110931	12	121237675	121298308	121298308	-	CAMKK2	protein_coding
ENSG00000089053	12	121308245	121399896	121399896	-	ANAPC5	protein_coding
ENSG00000170633	12	121400083	121430623	121400083	+	RNF34	protein_coding
