locus	locus_pos	gene	caldera	multi	n_genes	dist	pops	coding	impute_pops	ensgid
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	RANGRF	0.00433467379388924	0.00157625011549313	93	828884	0.0984104243262262	0	FALSE	ENSG00000108961
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	TMEM107	0.00431512786402187	0.00156914248163742	93	712687	0.0570966478658207	0	FALSE	ENSG00000179029
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	PFAS	0.00425977461239967	0.00154901396138167	93	787848	0.0749927270850471	0	FALSE	ENSG00000178921
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	HES7	0.00423443905757436	0.00153980100254823	93	660822	0.0264821346079983	0	FALSE	ENSG00000179111
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	ALOXE3	0.00420296966851626	0.00152835755132307	93	636130	0.0122832765581231	0	FALSE	ENSG00000179148
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	GUCY2D	0.00409123463096286	0.00148772649712553	93	542845	-0.0443703766745286	0	FALSE	ENSG00000132518
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	SLC25A35	0.00402306282444895	0.00146293666910147	93	827993	0.0534612459740677	0	FALSE	ENSG00000125434
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	ENSG00000263620	0.00397466084740467	0.0014453358932337	93	691046	0	0	TRUE	ENSG00000263620
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	CLEC10A	0.00395146814497463	0.00143690215597405	93	379462	-0.156628125606049	0	FALSE	ENSG00000132514
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	BORCS6	0.00375575748567241	0.00136573441325642	93	728575	-0.0204029202469517	0	FALSE	ENSG00000196544
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	BCL6B	0.00369420709353717	0.00134335238006892	93	429479	-0.16532423622265	0	FALSE	ENSG00000161940
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	ENSG00000263809	0.00353587632572092	0.00128577736914	93	908868	0	0	TRUE	ENSG00000263809
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	ALOX15B	0.00350825149683919	0.0012757319443201	93	579264	-0.119824500057124	0	FALSE	ENSG00000179593
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	KRBA2	0.00344437359080422	0.00125250353970358	93	897132	-0.0190196140435883	0	FALSE	ENSG00000184619
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	ARHGEF15	0.00342760929080024	0.00124640741088884	93	850471	-0.0355956677794718	0	FALSE	ENSG00000198844
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	RNF222	0.00337210054077412	0.00122622234557599	93	930932	-0.0222595468129197	0	FALSE	ENSG00000189051
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	ODF4	0.00314079931350361	0.00114211253627204	93	880070	-0.079161474514355	0	FALSE	ENSG00000184650
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	KCNAB3	0.00281859364487063	0.00102494645952799	93	462089	-0.308578943126196	0	FALSE	ENSG00000170049
chr17_6818935_8068327_1_rs9217	17_6821785_8351639	RPL26	0.00278521637617613	0.00101280923164507	93	917746	-0.140362626372354	0	FALSE	ENSG00000161970
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	PGS1	0.440950237472819	0.284775542841357	13	0	0.406954128321672	0	FALSE	ENSG00000087157
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	DNAH17	0.17090394690979	0.110373598013917	13	2953	0.0615521430617784	0	FALSE	ENSG00000187775
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	TNRC6C	0.0549230789789959	0.0354705549551414	13	311922	0.453343226081193	0	FALSE	ENSG00000078687
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	SYNGR2	0.0519270431553902	0.0335356478941331	13	247217	0.359315321185332	0	FALSE	ENSG00000108639
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	TMEM235	0.0379588877562453	0.0245147001811179	13	179757	0.0852377529202633	0	FALSE	ENSG00000204278
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	SOCS3	0.0351944851452902	0.0227293870385769	13	60667	-0.236312372336007	0	FALSE	ENSG00000184557
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	AFMID	0.03402080454685	0.0219713978118134	13	213042	0.061449751086008	0	FALSE	ENSG00000183077
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	TMC6	0.0338046046053323	0.0218317710456259	13	288337	0.134699796327811	0	FALSE	ENSG00000141524
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	CYTH1	0.0321764018397093	0.0207802412197356	13	253305	0.0715100977031514	0	FALSE	ENSG00000108669
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	C17orf99	0.027969175649205	0.0180631202830877	13	254447	-0.0127863099312525	0	FALSE	ENSG00000187997
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	TK1	0.0273957043022411	0.0176927596386041	13	233511	-0.0472853240261271	0	FALSE	ENSG00000167900
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	TMC8	0.0267434432366613	0.0172715148285564	13	277776	-0.0176949867824577	0	FALSE	ENSG00000167895
chr17_75853910_76941984_1_rs8071516	17_76090197_76741984	BIRC5	0.0260321864014705	0.0168121692286947	13	195108	-0.124118937032382	0	FALSE	ENSG00000089685
chr18_30677013_31923047_1_rs8091977	18_31003557_31723047	NOL4	0.493384875279899	0.28073781623882	3	71650	0.367923841542391	0	FALSE	ENSG00000101746
chr18_30677013_31923047_1_rs8091977	18_31003557_31723047	ASXL3	0.380311077913092	0.216398407924814	3	28255	-0.0717500555892176	0	FALSE	ENSG00000141431
chr18_30677013_31923047_1_rs8091977	18_31003557_31723047	CCDC178	0.126304046807009	0.071867469108391	3	338349	-0.204726745992136	0	FALSE	ENSG00000166960
chr18_40026104_41490377_1_rs12456492	18_40372964_40978235	RIT2	0.602942394175741	0.964275813287745	2	0	1.36918808438552	0	FALSE	ENSG00000152214
chr18_40026104_41490377_1_rs12456492	18_40372964_40978235	SYT4	0.397057605824259	0.635007671506799	2	174477	1.05242736835424	0	FALSE	ENSG00000132872
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	ENSG00000273734	0.154089033366936	0.110696130227265	20	0	0	0	TRUE	ENSG00000273734
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	SPPL2B	0.154089033366936	0.110696130227265	20	0	0	0	TRUE	ENSG00000005206
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	LSM7	0.0919146568936546	0.0660306357108835	20	12437	0.326724187694943	0	FALSE	ENSG00000130332
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	AP3D1	0.0794326068816384	0.0570636469288651	20	176580	0.894445714335952	0	FALSE	ENSG00000065000
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	JSRP1	0.0562100906236955	0.0403808069646966	20	71289	0.447160570667277	0	FALSE	ENSG00000167476
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	TMPRSS9	0.0521167805803106	0.0374402110525651	20	19189	0.0736549320051887	0	FALSE	ENSG00000178297
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	DOT1L	0.0413109621220145	0.02967741144811	20	108470	0.362600784260563	0	FALSE	ENSG00000104885
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	OAZ1	0.040674518860616	0.0292201965210862	20	67556	0.233253091701761	0	FALSE	ENSG00000104904
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	LINGO3	0.0383601147367258	0.0275575500971412	20	32894	0.0169099561593734	0	FALSE	ENSG00000220008
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	TIMM13	0.0355967280615953	0.0255723587790149	20	84576	0.208036397174331	0	FALSE	ENSG00000099800
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	GNG7	0.0340505813849747	0.0244616213687926	20	170170	0.358238994644165	0	FALSE	ENSG00000176533
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	LMNB2	0.0288559530937288	0.020729848657618	20	86589	0.0854978972254714	0	FALSE	ENSG00000176619
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	MKNK2	0.0287859392018991	0.0206795513280914	20	289804	0.391148569210456	0	FALSE	ENSG00000099875
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	SF3A2	0.0280399762357593	0.0201436584625174	20	92393	0.0844105098779287	0	FALSE	ENSG00000104897
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	PLEKHJ1	0.0279796848230223	0.0201003456716582	20	103344	0.111475532356867	0	FALSE	ENSG00000104886
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	AMH	0.0275548830131214	0.0197951719974384	20	88975	0.0642205257124415	0	FALSE	ENSG00000104899
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	IZUMO4	0.0246071135547634	0.0176775218005856	20	241455	0.248994638556001	0	FALSE	ENSG00000099840
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	PEAK3	0.0225019460932406	0.0161651890512718	20	58873	-0.163363104483511	0	FALSE	ENSG00000188305
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	GADD45B	0.0187113030754692	0.0134420263188464	20	135073	-0.0651930542606408	0	FALSE	ENSG00000099860
chr19_1803276_2863319_1_rs55818311	19_2041047_2660854	MOB3A	0.015118094029898	0.010860698318072	20	244375	-0.0433479020079755	0	FALSE	ENSG00000172081
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	GBA1	0.658372197985639	0.997271507741972	32	0	0.298326305841188	0.999999999999979	FALSE	ENSG00000177628
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	ENTREP3	0.0295551672087509	0.0447687892259388	32	11362	0.36667547395478	0	FALSE	ENSG00000160767
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	SCAMP3	0.0266917967734739	0.0404314892002856	32	20136	0.440314363641514	0	FALSE	ENSG00000116521
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	MUC1	0.0213040093861211	0.0322703200810274	32	42927	0.487681165045341	0	FALSE	ENSG00000185499
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	ADAM15	0.0198379253730896	0.0300495643768441	32	170383	0.792117082235306	0	FALSE	ENSG00000143537
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	THBS3	0.0167269364567884	0.0253371834217844	32	26792	0.221624130785708	0	FALSE	ENSG00000169231
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	CLK2	0.0159447134915235	0.0241523085465287	32	27025	0.194398417555746	0	FALSE	ENSG00000176444
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	TRIM46	0.0134438164576391	0.0203640663283423	32	48187	0.234050177730918	0	FALSE	ENSG00000163462
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	RUSC1	0.0133687143225607	0.0202503051158952	32	85051	0.373784644094305	0	FALSE	ENSG00000160753
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	MTX1	0.0130991110696159	0.0198419226790624	32	22019	0.0238583923084528	0	FALSE	ENSG00000173171
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	SLC50A1	0.0130594031674641	0.0197817750003339	32	94301	0.385634382370042	0	FALSE	ENSG00000169241
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	DPM3	0.0120167915794774	0.0182024755804586	32	92563	0.330212207933773	0	FALSE	ENSG00000179085
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	ZBTB7B	0.0113271151361993	0.0171577858615634	32	214635	0.507938864856725	0	FALSE	ENSG00000160685
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	EFNA3	0.0112543846770742	0.0170476171532668	32	145620	0.405290855373489	0	FALSE	ENSG00000143590
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	HCN3	0.0107341541814978	0.0162595962552335	32	41620	0.0602871862810706	0	FALSE	ENSG00000143630
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	EFNA1	0.0106508088002858	0.0161333485578991	32	98259	0.271928990555843	0	FALSE	ENSG00000169242
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	ASH1L	0.0105751163253817	0.0160186931262098	32	99425	0.270583989697096	0	FALSE	ENSG00000116539
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	ENSG00000273088	0.00933636390275975	0.0141422887154418	32	45886	0	0	TRUE	ENSG00000273088
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	KRTCAP2	0.00930150609962805	0.0140894877405646	32	59683	0.0637513403257468	0	FALSE	ENSG00000163463
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	SHC1	0.00883831593423114	0.013387868875081	32	258763	0.404957230777813	0	FALSE	ENSG00000160691
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	PMVK	0.00786998118300978	0.0119210805442491	32	296439	0.369351384906258	0	FALSE	ENSG00000163344
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	PYGO2	0.00735404951768793	0.0111395713138448	32	269305	0.303853744499266	0	FALSE	ENSG00000163348
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	FDPS	0.00680700125130763	0.0103109281070236	32	72905	-0.0747692389335854	0	FALSE	ENSG00000160752
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	PKLR	0.00649177270078003	0.00983343459677241	32	53450	-0.181599495886528	0	FALSE	ENSG00000143627
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	FLAD1	0.0052678400215673	0.00797947844232408	32	240047	0.0731413131889681	0	FALSE	ENSG00000160688
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	EFNA4	0.00517103709991781	0.00783284589021663	32	163605	-0.0356656751282838	0	FALSE	ENSG00000243364
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	EFNA4-EFNA3	0.00512832616966158	0.00776814936453707	32	146351	-0.0690049790223587	0	FALSE	ENSG00000251246
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	DCST2	0.00501447853582477	0.0075956982771481	32	199377	-0.0038585536201771	0	FALSE	ENSG00000163354
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	DCST1	0.00432408570189059	0.00654992340308999	32	182228	-0.115956436977832	0	FALSE	ENSG00000163357
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	LENEP	0.00425874391866122	0.0064509467165302	32	238843	-0.0562058349370567	0	FALSE	ENSG00000163352
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	PBXIP1	0.00350715695183889	0.00531247782325765	32	277035	-0.13516818622254	0	FALSE	ENSG00000163346
chr1_154306908_156800731_3_rs76763715	1_154905634_155505634	CKS1B	0.00336717861865087	0.00510044517088148	32	253907	-0.181877617284631	0	FALSE	ENSG00000173207
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	FCGR2A	0.744021391019196	0.975345540897681	21	0	0.0949825872220537	0.707090024513539	FALSE	ENSG00000143226
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	HSPA6	0.0459217317806085	0.0601992857505897	21	14585	0.337853901112728	0	FALSE	ENSG00000173110
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	PCP4L1	0.0239989128894998	0.0314604297076744	21	224505	0.615733598999038	0	FALSE	ENSG00000248485
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	ENSG00000289768	0.0189574141061025	0.0248514754260081	21	34852	0	0	TRUE	ENSG00000289768
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	FCGR2B	0.0164921943549466	0.0216197926805307	21	153188	0.28809449261592	0	FALSE	ENSG00000072694
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	FCGR3A	0.0154179858030605	0.0202116012847953	21	31804	-0.149144687811861	0	FALSE	ENSG00000203747
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	FCGR2C	0.014124632849302	0.0185161311659495	21	71384	0	0	TRUE	ENSG00000244682
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	SDHC	0.0132466775172872	0.0173652101997996	21	146749	0.143553945575055	0	FALSE	ENSG00000143252
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	MPZ	0.0110467719012816	0.0144813305709792	21	199987	0.111975854036186	0	FALSE	ENSG00000158887
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	FCGR3B	0.0100143914995476	0.0131279721413754	21	113241	-0.0921010750280307	0	FALSE	ENSG00000162747
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	DUSP12	0.0099957580050842	0.0131035452956482	21	239803	0.0976216630934642	0	FALSE	ENSG00000081721
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	ATF6	0.00957100312078811	0.0125467296081244	21	256343	0.0883238179546522	0	FALSE	ENSG00000118217
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	TOMM40L	0.00842663343802588	0.0110465632410101	21	279209	0.0330645128314177	0	FALSE	ENSG00000158882
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	NR1I3	0.00832931585575083	0.0109189885891672	21	271711	0.0190999028327541	0	FALSE	ENSG00000143257
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	AL590714.1	0.00788068638542978	0.0103308754533426	21	287449	0	0	TRUE	ENSG00000268387
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	FCRLA	0.00780787519074081	0.0102354264851751	21	197017	-0.101885716700663	0	FALSE	ENSG00000132185
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	FCRLB	0.00745759381565856	0.0097762389115786	21	211589	-0.11143332455853	0	FALSE	ENSG00000162746
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	CFAP126	0.00740568250393469	0.00970818782188792	21	142079	-0.216996410695334	0	FALSE	ENSG00000188931
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	NDUFS2	0.00739425521736342	0.00969320767059607	21	295232	-0.0316649793744509	0	FALSE	ENSG00000158864
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	FCER1G	0.00672112340222407	0.00881079202736681	21	289256	-0.0944837167584672	0	FALSE	ENSG00000158869
chr1_160943098_161981752_1_rs1801274	1_161169054_161779745	APOA2	0.00576796934416731	0.00756129225284997	21	286324	-0.18927826400447	0	FALSE	ENSG00000158874
chr1_170986369_172324131_1_rs10913559	1_171353207_172025830	VAMP4	0.503875035378701	0.567792176684889	6	0	0.571508229798447	0	FALSE	ENSG00000117533
chr1_170986369_172324131_1_rs10913559	1_171353207_172025830	DNM3	0.211158144858442	0.237943804070008	6	85540	0.85407421635503	0	FALSE	ENSG00000197959
chr1_170986369_172324131_1_rs10913559	1_171353207_172025830	PRRC2C	0.11647311045781	0.131247861609964	6	138837	0.542816158966279	0	FALSE	ENSG00000117523
chr1_170986369_172324131_1_rs10913559	1_171353207_172025830	METTL13	0.0671498205583146	0.0756678543324729	6	49313	-0.0851884789227548	0	FALSE	ENSG00000010165
chr1_170986369_172324131_1_rs10913559	1_171353207_172025830	MYOCOS	0.0596482267786642	0.0672146745523865	6	93548	0	0	TRUE	ENSG00000283683
chr1_170986369_172324131_1_rs10913559	1_171353207_172025830	MYOC	0.0416956619680676	0.0469848057651304	6	79659	-0.267587681310258	0	FALSE	ENSG00000034971
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	SLC45A3	0.261526151440937	0.169088714380859	11	22845	0.703005756575445	0	FALSE	ENSG00000158715
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	NUCKS1	0.217866494956489	0.14086073356674	11	9468	0.363111634202347	0	FALSE	ENSG00000069275
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	SLC41A1	0.10216218819131	0.0660525647795695	11	85740	0.401598049535501	0	FALSE	ENSG00000133065
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	RAB29	0.082910038651421	0.0536051624955839	11	64632	0.197462216565155	0	FALSE	ENSG00000117280
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	MFSD4A	0.0599738236197987	0.0387758420200145	11	100436	0.105961345349281	0	FALSE	ENSG00000174514
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	CDK18	0.0571356920960636	0.0369408591399161	11	170561	0.210336910029296	0	FALSE	ENSG00000117266
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	PM20D1	0.0557804023943802	0.0360646018631251	11	124671	0.115770520767334	0	FALSE	ENSG00000162877
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	ELK4	0.0526415376808394	0.0340351811107308	11	71343	-0.0614625877892631	0	FALSE	ENSG00000158711
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	SLC26A9	0.0388232837825233	0.0251010428848553	11	209694	0.0245789119675058	0	FALSE	ENSG00000174502
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	LEMD1	0.0362969346086733	0.0234676416684576	11	247400	0.0254832525725124	0	FALSE	ENSG00000186007
chr1_205125569_206312614_1_rs1772140	1_205355549_206038251	BLACAT1	0.0348834525775637	0.0225537603677773	11	246263	0	0	TRUE	ENSG00000281406
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	RAB29	0.31984661560895	0.253510869626103	11	0	0.197462216565155	0	FALSE	ENSG00000117280
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	SLC41A1	0.143699719943083	0.113896596649745	11	20483	0.401598049535501	0	FALSE	ENSG00000133065
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	NUCKS1	0.141003592302516	0.111759642155222	11	18429	0.363111634202347	0	FALSE	ENSG00000069275
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	SLC45A3	0.130881750493771	0.103737056347124	11	88102	0.703005756575445	0	FALSE	ENSG00000158715
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	PM20D1	0.061441536277053	0.0486986465781556	11	59414	0.115770520767334	0	FALSE	ENSG00000162877
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	CDK18	0.0407941450849273	0.0323334957802941	11	235818	0.210336910029296	0	FALSE	ENSG00000117266
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	MFSD4A	0.0398474213753269	0.031583121259496	11	165693	0.105961345349281	0	FALSE	ENSG00000174514
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	SLC26A9	0.0369551387122155	0.0292906940229786	11	144437	0.0245789119675058	0	FALSE	ENSG00000174502
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	ELK4	0.0328790856236314	0.026060008711015	11	136600	-0.0614625877892631	0	FALSE	ENSG00000158711
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	LEMD1	0.0268546830694683	0.0212850589196098	11	312657	0.0254832525725124	0	FALSE	ENSG00000186007
chr1_205125569_206312614_2_rs11557080	1_205361418_206037739	BLACAT1	0.0257963115090578	0.0204461921579392	11	311520	0	0	TRUE	ENSG00000281406
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	RAB29	0.318615507882379	0.253510869626103	11	0	0.197462216565155	0	FALSE	ENSG00000117280
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	SLC41A1	0.163497984306007	0.130089450005152	11	14084	0.401598049535501	0	FALSE	ENSG00000133065
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	SLC45A3	0.126949407543942	0.101009065499926	11	94501	0.703005756575445	0	FALSE	ENSG00000158715
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	NUCKS1	0.125960483575055	0.100222214360717	11	24828	0.363111634202347	0	FALSE	ENSG00000069275
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	PM20D1	0.0640566082760611	0.0509675331790746	11	53015	0.115770520767334	0	FALSE	ENSG00000162877
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	CDK18	0.0401907159105105	0.0319783032818681	11	242217	0.210336910029296	0	FALSE	ENSG00000117266
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	MFSD4A	0.0390788599934018	0.0310936396246641	11	172092	0.105961345349281	0	FALSE	ENSG00000174514
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	SLC26A9	0.0375074556500807	0.0298433298570785	11	138038	0.0245789119675058	0	FALSE	ENSG00000174502
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	ELK4	0.0321375398261423	0.0255706814872818	11	142999	-0.0614625877892631	0	FALSE	ENSG00000158711
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	LEMD1	0.0265259062146513	0.0211057069908197	11	319056	0.0254832525725124	0	FALSE	ENSG00000186007
chr1_205125569_206312614_3_rs708723	1_205389807_206044138	BLACAT1	0.0254795308217693	0.020273143825367	11	317919	0	0	TRUE	ENSG00000281406
chr1_226313897_227626510_1_rs16846351	1_226536989_227200301	ITPKB	0.601349983922885	0.661329227556673	7	0	0.922883176790575	0	FALSE	ENSG00000143772
chr1_226313897_227626510_1_rs16846351	1_226536989_227200301	PSEN2	0.111108460525574	0.122190528542214	7	211173	0.714945784023901	0	FALSE	ENSG00000143801
chr1_226313897_227626510_1_rs16846351	1_226536989_227200301	STUM	0.0861308186317883	0.0947215918806591	7	49781	0.17829637266373	0	FALSE	ENSG00000203685
chr1_226313897_227626510_1_rs16846351	1_226536989_227200301	PARP1	0.0769051190251538	0.0845757118479959	7	250857	0.513748111684459	0	FALSE	ENSG00000143799
chr1_226313897_227626510_1_rs16846351	1_226536989_227200301	CDC42BPA	0.0539928145515721	0.0593781114087147	7	330854	0.356614659710425	0	FALSE	ENSG00000143776
chr1_226313897_227626510_1_rs16846351	1_226536989_227200301	ENSG00000288674	0.0367399093367299	0.0404043843215228	7	211173	0	0	TRUE	ENSG00000288674
chr1_226313897_227626510_1_rs16846351	1_226536989_227200301	COQ8A	0.0337728940062965	0.0371414359402421	7	281275	0.020690056887877	0	FALSE	ENSG00000163050
chr1_226313897_227626510_2_rs4653767	1_226616078_227223264	ITPKB	0.619336031286287	0.702767845067631	6	0	0.922883176790575	0	FALSE	ENSG00000143772
chr1_226313897_227626510_2_rs4653767	1_226616078_227223264	PSEN2	0.146678696146033	0.166438033637072	6	141807	0.714945784023901	0	FALSE	ENSG00000143801
chr1_226313897_227626510_2_rs4653767	1_226616078_227223264	STUM	0.0710030000789054	0.0805679353987457	6	119147	0.17829637266373	0	FALSE	ENSG00000203685
chr1_226313897_227626510_2_rs4653767	1_226616078_227223264	CDC42BPA	0.068669409746074	0.0779199831294929	6	261488	0.356614659710425	0	FALSE	ENSG00000143776
chr1_226313897_227626510_2_rs4653767	1_226616078_227223264	ENSG00000288674	0.0501953501125444	0.0569572513934716	6	141807	0	0	TRUE	ENSG00000288674
chr1_226313897_227626510_2_rs4653767	1_226616078_227223264	COQ8A	0.0441175126301554	0.0500606580509225	6	211909	0.020690056887877	0	FALSE	ENSG00000163050
chr1_232096129_233183603_1_rs1326293	1_232344654_232972841	SIPA1L2	0.829899943129776	0.822935370117038	2	0	0.317338918557479	0	FALSE	ENSG00000116991
chr1_232096129_233183603_1_rs1326293	1_232344654_232972841	MAP10	0.170100056870224	0.16867256639339	2	271480	-0.119762723901549	0	FALSE	ENSG00000212916
chr1_93038949_94516011_1_rs11164870	1_93239383_94166935	MTF2	0.447206375253056	0.343144238169742	9	0	0.314977613316147	0	FALSE	ENSG00000143033
chr1_93038949_94516011_1_rs11164870	1_93239383_94166935	TMED5	0.147642587452974	0.113287077279013	9	63112	0.464735428768246	0.015283460201715	FALSE	ENSG00000117500
chr1_93038949_94516011_1_rs11164870	1_93239383_94166935	DIPK1A	0.094881314011493	0.0728030234242403	9	125108	0.419913475869309	0	FALSE	ENSG00000154511
chr1_93038949_94516011_1_rs11164870	1_93239383_94166935	CCDC18	0.0822932331408509	0.0631441105388161	9	93289	0.254188077987931	0	FALSE	ENSG00000122483
